Month	State	Price
4/1/2018	Idaho	256
5/1/2018	Idaho	260
6/1/2018	Idaho	277
7/1/2018	Idaho	271
8/1/2018	Idaho	280
9/1/2018	Idaho	274
10/1/2018	Idaho	276
11/1/2018	Idaho	271
12/1/2018	Idaho	268
1/1/2019	Idaho	270
2/1/2019	Idaho	272
3/1/2019	Idaho	279
4/1/2019	Idaho	280
5/1/2019	Idaho	290
6/1/2019	Idaho	294
7/1/2019	Idaho	292
8/1/2019	Idaho	296
9/1/2019	Idaho	289
10/1/2019	Idaho	299
11/1/2019	Idaho	300
12/1/2019	Idaho	295
1/1/2020	Idaho	297
2/1/2020	Idaho	306
3/1/2020	Idaho	306
4/1/2020	Idaho	304
5/1/2020	Idaho	307
6/1/2020	Idaho	316
7/1/2020	Idaho	342
8/1/2020	Idaho	353
9/1/2020	Idaho	362
10/1/2020	Idaho	358
11/1/2020	Idaho	366
12/1/2020	Idaho	370
1/1/2021	Idaho	375
2/1/2021	Idaho	386
3/1/2021	Idaho	412
4/1/2021	Idaho	423
5/1/2021	Idaho	440
6/1/2021	Idaho	442
7/1/2021	Idaho	449
8/1/2021	Idaho	455
9/1/2021	Idaho	451
10/1/2021	Idaho	461
11/1/2021	Idaho	462
12/1/2021	Idaho	463
1/1/2022	Idaho	466
2/1/2022	Idaho	477
3/1/2022	Idaho	492
4/1/2022	Idaho	508
5/1/2022	Idaho	513
6/1/2022	Idaho	497
7/1/2022	Idaho	485
8/1/2022	Idaho	476
9/1/2022	Idaho	466
10/1/2022	Idaho	474
11/1/2022	Idaho	455
12/1/2022	Idaho	445
1/1/2023	Idaho	441
2/1/2023	Idaho	441
3/1/2023	Idaho	435
2/1/2012	Hawaii	376
3/1/2012	Hawaii	366
4/1/2012	Hawaii	378
5/1/2012	Hawaii	369
6/1/2012	Hawaii	394
7/1/2012	Hawaii	382
8/1/2012	Hawaii	403
9/1/2012	Hawaii	409
10/1/2012	Hawaii	404
11/1/2012	Hawaii	414
12/1/2012	Hawaii	409
1/1/2013	Hawaii	391
2/1/2013	Hawaii	399
3/1/2013	Hawaii	401
4/1/2013	Hawaii	419
5/1/2013	Hawaii	409
6/1/2013	Hawaii	434
7/1/2013	Hawaii	410
8/1/2013	Hawaii	471
9/1/2013	Hawaii	411
10/1/2013	Hawaii	405
11/1/2013	Hawaii	413
12/1/2013	Hawaii	412
1/1/2014	Hawaii	455
2/1/2014	Hawaii	420
3/1/2014	Hawaii	445
4/1/2014	Hawaii	423
5/1/2014	Hawaii	453
6/1/2014	Hawaii	457
7/1/2014	Hawaii	449
8/1/2014	Hawaii	442
9/1/2014	Hawaii	468
10/1/2014	Hawaii	416
11/1/2014	Hawaii	448
12/1/2014	Hawaii	456
1/1/2015	Hawaii	480
2/1/2015	Hawaii	449
3/1/2015	Hawaii	484
4/1/2015	Hawaii	463
5/1/2015	Hawaii	452
6/1/2015	Hawaii	451
7/1/2015	Hawaii	457
8/1/2015	Hawaii	486
9/1/2015	Hawaii	489
10/1/2015	Hawaii	468
11/1/2015	Hawaii	481
12/1/2015	Hawaii	473
1/1/2016	Hawaii	475
2/1/2016	Hawaii	480
3/1/2016	Hawaii	479
4/1/2016	Hawaii	498
5/1/2016	Hawaii	480
6/1/2016	Hawaii	520
7/1/2016	Hawaii	506
8/1/2016	Hawaii	496
9/1/2016	Hawaii	497
10/1/2016	Hawaii	525
11/1/2016	Hawaii	552
12/1/2016	Hawaii	499
1/1/2017	Hawaii	525
2/1/2017	Hawaii	495
3/1/2017	Hawaii	503
4/1/2017	Hawaii	503
5/1/2017	Hawaii	505
6/1/2017	Hawaii	549
7/1/2017	Hawaii	518
8/1/2017	Hawaii	535
9/1/2017	Hawaii	542
10/1/2017	Hawaii	580
11/1/2017	Hawaii	551
12/1/2017	Hawaii	539
1/1/2018	Hawaii	534
2/1/2018	Hawaii	521
3/1/2018	Hawaii	538
4/1/2018	Hawaii	534
5/1/2018	Hawaii	561
6/1/2018	Hawaii	559
7/1/2018	Hawaii	564
8/1/2018	Hawaii	556
9/1/2018	Hawaii	549
10/1/2018	Hawaii	538
11/1/2018	Hawaii	551
12/1/2018	Hawaii	533
1/1/2019	Hawaii	549
2/1/2019	Hawaii	529
3/1/2019	Hawaii	546
4/1/2019	Hawaii	536
5/1/2019	Hawaii	562
6/1/2019	Hawaii	563
7/1/2019	Hawaii	575
8/1/2019	Hawaii	557
9/1/2019	Hawaii	587
10/1/2019	Hawaii	567
11/1/2019	Hawaii	554
12/1/2019	Hawaii	573
1/1/2020	Hawaii	581
2/1/2020	Hawaii	585
3/1/2020	Hawaii	601
4/1/2020	Hawaii	596
5/1/2020	Hawaii	586
6/1/2020	Hawaii	580
7/1/2020	Hawaii	565
8/1/2020	Hawaii	602
9/1/2020	Hawaii	604
10/1/2020	Hawaii	583
11/1/2020	Hawaii	614
12/1/2020	Hawaii	627
1/1/2021	Hawaii	611
2/1/2021	Hawaii	631
3/1/2021	Hawaii	617
4/1/2021	Hawaii	646
5/1/2021	Hawaii	657
6/1/2021	Hawaii	666
7/1/2021	Hawaii	669
8/1/2021	Hawaii	691
9/1/2021	Hawaii	682
10/1/2021	Hawaii	687
11/1/2021	Hawaii	694
12/1/2021	Hawaii	719
1/1/2022	Hawaii	718
2/1/2022	Hawaii	698
3/1/2022	Hawaii	716
4/1/2022	Hawaii	747
5/1/2022	Hawaii	711
6/1/2022	Hawaii	740
7/1/2022	Hawaii	724
8/1/2022	Hawaii	695
9/1/2022	Hawaii	702
10/1/2022	Hawaii	738
11/1/2022	Hawaii	706
12/1/2022	Hawaii	695
1/1/2023	Hawaii	683
2/1/2023	Hawaii	676
3/1/2023	Hawaii	732
2/1/2012	Georgia	96
3/1/2012	Georgia	109
4/1/2012	Georgia	114
5/1/2012	Georgia	121
6/1/2012	Georgia	127
7/1/2012	Georgia	127
8/1/2012	Georgia	125
9/1/2012	Georgia	121
10/1/2012	Georgia	119
11/1/2012	Georgia	126
12/1/2012	Georgia	134
1/1/2013	Georgia	121
2/1/2013	Georgia	132
3/1/2013	Georgia	149
4/1/2013	Georgia	154
5/1/2013	Georgia	166
6/1/2013	Georgia	169
7/1/2013	Georgia	175
8/1/2013	Georgia	169
9/1/2013	Georgia	162
10/1/2013	Georgia	159
11/1/2013	Georgia	156
12/1/2013	Georgia	164
1/1/2014	Georgia	157
2/1/2014	Georgia	157
3/1/2014	Georgia	169
4/1/2014	Georgia	174
5/1/2014	Georgia	188
6/1/2014	Georgia	191
7/1/2014	Georgia	191
8/1/2014	Georgia	185
9/1/2014	Georgia	176
10/1/2014	Georgia	175
11/1/2014	Georgia	179
12/1/2014	Georgia	182
1/1/2015	Georgia	169
2/1/2015	Georgia	179
3/1/2015	Georgia	186
4/1/2015	Georgia	191
5/1/2015	Georgia	203
6/1/2015	Georgia	206
7/1/2015	Georgia	204
8/1/2015	Georgia	194
9/1/2015	Georgia	191
10/1/2015	Georgia	188
11/1/2015	Georgia	190
12/1/2015	Georgia	194
1/1/2016	Georgia	182
2/1/2016	Georgia	188
3/1/2016	Georgia	197
4/1/2016	Georgia	205
5/1/2016	Georgia	213
6/1/2016	Georgia	217
7/1/2016	Georgia	216
8/1/2016	Georgia	206
9/1/2016	Georgia	202
10/1/2016	Georgia	200
11/1/2016	Georgia	206
12/1/2016	Georgia	209
1/1/2017	Georgia	197
2/1/2017	Georgia	201
3/1/2017	Georgia	215
4/1/2017	Georgia	216
5/1/2017	Georgia	224
6/1/2017	Georgia	228
7/1/2017	Georgia	226
8/1/2017	Georgia	216
9/1/2017	Georgia	214
10/1/2017	Georgia	213
11/1/2017	Georgia	212
12/1/2017	Georgia	222
1/1/2018	Georgia	212
2/1/2018	Georgia	218
3/1/2018	Georgia	230
4/1/2018	Georgia	235
5/1/2018	Georgia	241
6/1/2018	Georgia	245
7/1/2018	Georgia	239
8/1/2018	Georgia	229
9/1/2018	Georgia	234
10/1/2018	Georgia	228
11/1/2018	Georgia	227
12/1/2018	Georgia	229
1/1/2019	Georgia	225
2/1/2019	Georgia	226
3/1/2019	Georgia	234
4/1/2019	Georgia	238
5/1/2019	Georgia	248
6/1/2019	Georgia	254
7/1/2019	Georgia	249
8/1/2019	Georgia	242
9/1/2019	Georgia	240
10/1/2019	Georgia	236
11/1/2019	Georgia	237
12/1/2019	Georgia	246
1/1/2020	Georgia	233
2/1/2020	Georgia	241
3/1/2020	Georgia	253
4/1/2020	Georgia	258
5/1/2020	Georgia	251
6/1/2020	Georgia	262
7/1/2020	Georgia	272
8/1/2020	Georgia	276
9/1/2020	Georgia	276
10/1/2020	Georgia	281
11/1/2020	Georgia	276
12/1/2020	Georgia	279
1/1/2021	Georgia	270
2/1/2021	Georgia	278
3/1/2021	Georgia	292
4/1/2021	Georgia	301
5/1/2021	Georgia	312
6/1/2021	Georgia	321
7/1/2021	Georgia	318
8/1/2021	Georgia	314
9/1/2021	Georgia	313
10/1/2021	Georgia	322
11/1/2021	Georgia	323
12/1/2021	Georgia	327
1/1/2022	Georgia	323
2/1/2022	Georgia	334
3/1/2022	Georgia	346
4/1/2022	Georgia	359
5/1/2022	Georgia	372
6/1/2022	Georgia	373
7/1/2022	Georgia	363
8/1/2022	Georgia	358
9/1/2022	Georgia	356
10/1/2022	Georgia	352
11/1/2022	Georgia	345
12/1/2022	Georgia	341
1/1/2023	Georgia	333
2/1/2023	Georgia	345
3/1/2023	Georgia	347
2/1/2012	Florida	121
3/1/2012	Florida	128
4/1/2012	Florida	134
5/1/2012	Florida	137
6/1/2012	Florida	142
7/1/2012	Florida	138
8/1/2012	Florida	138
9/1/2012	Florida	139
10/1/2012	Florida	136
11/1/2012	Florida	142
12/1/2012	Florida	148
1/1/2013	Florida	139
2/1/2013	Florida	142
3/1/2013	Florida	151
4/1/2013	Florida	156
5/1/2013	Florida	162
6/1/2013	Florida	168
7/1/2013	Florida	168
8/1/2013	Florida	169
9/1/2013	Florida	165
10/1/2013	Florida	162
11/1/2013	Florida	162
12/1/2013	Florida	169
1/1/2014	Florida	159
2/1/2014	Florida	159
3/1/2014	Florida	168
4/1/2014	Florida	169
5/1/2014	Florida	180
6/1/2014	Florida	183
7/1/2014	Florida	182
8/1/2014	Florida	178
9/1/2014	Florida	180
10/1/2014	Florida	177
11/1/2014	Florida	178
12/1/2014	Florida	185
1/1/2015	Florida	176
2/1/2015	Florida	179
3/1/2015	Florida	189
4/1/2015	Florida	193
5/1/2015	Florida	202
6/1/2015	Florida	201
7/1/2015	Florida	198
8/1/2015	Florida	196
9/1/2015	Florida	195
10/1/2015	Florida	193
11/1/2015	Florida	193
12/1/2015	Florida	200
1/1/2016	Florida	195
2/1/2016	Florida	196
3/1/2016	Florida	203
4/1/2016	Florida	208
5/1/2016	Florida	216
6/1/2016	Florida	218
7/1/2016	Florida	215
8/1/2016	Florida	217
9/1/2016	Florida	215
10/1/2016	Florida	213
11/1/2016	Florida	213
12/1/2016	Florida	220
1/1/2017	Florida	212
2/1/2017	Florida	217
3/1/2017	Florida	224
4/1/2017	Florida	226
5/1/2017	Florida	232
6/1/2017	Florida	238
7/1/2017	Florida	232
8/1/2017	Florida	233
9/1/2017	Florida	230
10/1/2017	Florida	228
11/1/2017	Florida	233
12/1/2017	Florida	237
1/1/2018	Florida	234
2/1/2018	Florida	237
3/1/2018	Florida	245
4/1/2018	Florida	246
5/1/2018	Florida	248
6/1/2018	Florida	254
7/1/2018	Florida	245
8/1/2018	Florida	245
9/1/2018	Florida	245
10/1/2018	Florida	244
11/1/2018	Florida	246
12/1/2018	Florida	246
1/1/2019	Florida	242
2/1/2019	Florida	245
3/1/2019	Florida	250
4/1/2019	Florida	252
5/1/2019	Florida	259
6/1/2019	Florida	261
7/1/2019	Florida	258
8/1/2019	Florida	256
9/1/2019	Florida	257
10/1/2019	Florida	254
11/1/2019	Florida	259
12/1/2019	Florida	264
1/1/2020	Florida	258
2/1/2020	Florida	263
3/1/2020	Florida	271
4/1/2020	Florida	271
5/1/2020	Florida	268
6/1/2020	Florida	276
7/1/2020	Florida	289
8/1/2020	Florida	293
9/1/2020	Florida	292
10/1/2020	Florida	295
11/1/2020	Florida	297
12/1/2020	Florida	302
1/1/2021	Florida	303
2/1/2021	Florida	306
3/1/2021	Florida	315
4/1/2021	Florida	325
5/1/2021	Florida	331
6/1/2021	Florida	340
7/1/2021	Florida	340
8/1/2021	Florida	339
9/1/2021	Florida	340
10/1/2021	Florida	343
11/1/2021	Florida	355
12/1/2021	Florida	363
1/1/2022	Florida	364
2/1/2022	Florida	372
3/1/2022	Florida	388
4/1/2022	Florida	400
5/1/2022	Florida	409
6/1/2022	Florida	410
7/1/2022	Florida	398
8/1/2022	Florida	394
9/1/2022	Florida	391
10/1/2022	Florida	392
11/1/2022	Florida	391
12/1/2022	Florida	384
1/1/2023	Florida	385
2/1/2023	Florida	390
3/1/2023	Florida	400
2/1/2012	Delaware	158
3/1/2012	Delaware	172
4/1/2012	Delaware	174
5/1/2012	Delaware	178
6/1/2012	Delaware	193
7/1/2012	Delaware	190
8/1/2012	Delaware	183
9/1/2012	Delaware	194
10/1/2012	Delaware	187
11/1/2012	Delaware	187
12/1/2012	Delaware	184
1/1/2013	Delaware	186
2/1/2013	Delaware	165
3/1/2013	Delaware	178
4/1/2013	Delaware	179
5/1/2013	Delaware	187
6/1/2013	Delaware	217
7/1/2013	Delaware	208
8/1/2013	Delaware	205
9/1/2013	Delaware	190
10/1/2013	Delaware	198
11/1/2013	Delaware	190
12/1/2013	Delaware	188
1/1/2014	Delaware	187
2/1/2014	Delaware	182
3/1/2014	Delaware	190
4/1/2014	Delaware	189
5/1/2014	Delaware	197
6/1/2014	Delaware	210
7/1/2014	Delaware	204
8/1/2014	Delaware	206
9/1/2014	Delaware	205
10/1/2014	Delaware	206
11/1/2014	Delaware	200
12/1/2014	Delaware	190
1/1/2015	Delaware	187
2/1/2015	Delaware	199
3/1/2015	Delaware	209
4/1/2015	Delaware	208
5/1/2015	Delaware	205
6/1/2015	Delaware	224
7/1/2015	Delaware	216
8/1/2015	Delaware	222
9/1/2015	Delaware	209
10/1/2015	Delaware	211
11/1/2015	Delaware	207
12/1/2015	Delaware	207
1/1/2016	Delaware	206
2/1/2016	Delaware	196
3/1/2016	Delaware	203
4/1/2016	Delaware	207
5/1/2016	Delaware	211
6/1/2016	Delaware	225
7/1/2016	Delaware	221
8/1/2016	Delaware	218
9/1/2016	Delaware	214
10/1/2016	Delaware	219
11/1/2016	Delaware	213
12/1/2016	Delaware	214
1/1/2017	Delaware	205
2/1/2017	Delaware	201
3/1/2017	Delaware	210
4/1/2017	Delaware	211
5/1/2017	Delaware	222
6/1/2017	Delaware	223
7/1/2017	Delaware	222
8/1/2017	Delaware	222
9/1/2017	Delaware	213
10/1/2017	Delaware	210
11/1/2017	Delaware	209
12/1/2017	Delaware	213
1/1/2018	Delaware	207
2/1/2018	Delaware	202
3/1/2018	Delaware	212
4/1/2018	Delaware	207
5/1/2018	Delaware	230
6/1/2018	Delaware	230
7/1/2018	Delaware	222
8/1/2018	Delaware	231
9/1/2018	Delaware	225
10/1/2018	Delaware	220
11/1/2018	Delaware	223
12/1/2018	Delaware	227
1/1/2019	Delaware	221
2/1/2019	Delaware	223
3/1/2019	Delaware	220
4/1/2019	Delaware	223
5/1/2019	Delaware	233
6/1/2019	Delaware	239
7/1/2019	Delaware	245
8/1/2019	Delaware	252
9/1/2019	Delaware	239
10/1/2019	Delaware	237
11/1/2019	Delaware	240
12/1/2019	Delaware	236
1/1/2020	Delaware	228
2/1/2020	Delaware	236
3/1/2020	Delaware	239
4/1/2020	Delaware	242
5/1/2020	Delaware	249
6/1/2020	Delaware	262
7/1/2020	Delaware	258
8/1/2020	Delaware	262
9/1/2020	Delaware	268
10/1/2020	Delaware	262
11/1/2020	Delaware	272
12/1/2020	Delaware	266
1/1/2021	Delaware	261
2/1/2021	Delaware	256
3/1/2021	Delaware	261
4/1/2021	Delaware	267
5/1/2021	Delaware	276
6/1/2021	Delaware	300
7/1/2021	Delaware	311
8/1/2021	Delaware	294
9/1/2021	Delaware	285
10/1/2021	Delaware	292
11/1/2021	Delaware	296
12/1/2021	Delaware	292
1/1/2022	Delaware	293
2/1/2022	Delaware	283
3/1/2022	Delaware	277
4/1/2022	Delaware	318
5/1/2022	Delaware	323
6/1/2022	Delaware	330
7/1/2022	Delaware	332
8/1/2022	Delaware	336
9/1/2022	Delaware	316
10/1/2022	Delaware	323
11/1/2022	Delaware	321
12/1/2022	Delaware	309
1/1/2023	Delaware	301
2/1/2023	Delaware	300
3/1/2023	Delaware	311
2/1/2012	Connecticut	178
3/1/2012	Connecticut	185
4/1/2012	Connecticut	192
5/1/2012	Connecticut	202
6/1/2012	Connecticut	212
7/1/2012	Connecticut	211
8/1/2012	Connecticut	209
9/1/2012	Connecticut	199
10/1/2012	Connecticut	196
11/1/2012	Connecticut	193
12/1/2012	Connecticut	188
1/1/2013	Connecticut	183
2/1/2013	Connecticut	169
3/1/2013	Connecticut	181
4/1/2013	Connecticut	196
5/1/2013	Connecticut	199
6/1/2013	Connecticut	217
7/1/2013	Connecticut	216
8/1/2013	Connecticut	215
9/1/2013	Connecticut	195
10/1/2013	Connecticut	195
11/1/2013	Connecticut	190
12/1/2013	Connecticut	187
1/1/2014	Connecticut	189
2/1/2014	Connecticut	175
3/1/2014	Connecticut	181
4/1/2014	Connecticut	186
5/1/2014	Connecticut	198
6/1/2014	Connecticut	210
7/1/2014	Connecticut	210
8/1/2014	Connecticut	204
9/1/2014	Connecticut	198
10/1/2014	Connecticut	193
11/1/2014	Connecticut	194
12/1/2014	Connecticut	188
1/1/2015	Connecticut	181
2/1/2015	Connecticut	176
3/1/2015	Connecticut	185
4/1/2015	Connecticut	187
5/1/2015	Connecticut	201
6/1/2015	Connecticut	211
7/1/2015	Connecticut	205
8/1/2015	Connecticut	199
9/1/2015	Connecticut	197
10/1/2015	Connecticut	185
11/1/2015	Connecticut	186
12/1/2015	Connecticut	187
1/1/2016	Connecticut	181
2/1/2016	Connecticut	218
3/1/2016	Connecticut	215
4/1/2016	Connecticut	233
5/1/2016	Connecticut	245
6/1/2016	Connecticut	267
7/1/2016	Connecticut	257
8/1/2016	Connecticut	257
9/1/2016	Connecticut	247
10/1/2016	Connecticut	233
11/1/2016	Connecticut	236
12/1/2016	Connecticut	240
1/1/2017	Connecticut	234
2/1/2017	Connecticut	223
3/1/2017	Connecticut	223
4/1/2017	Connecticut	243
5/1/2017	Connecticut	256
6/1/2017	Connecticut	281
7/1/2017	Connecticut	265
8/1/2017	Connecticut	263
9/1/2017	Connecticut	245
10/1/2017	Connecticut	241
11/1/2017	Connecticut	239
12/1/2017	Connecticut	244
1/1/2018	Connecticut	243
2/1/2018	Connecticut	234
3/1/2018	Connecticut	238
4/1/2018	Connecticut	252
5/1/2018	Connecticut	258
6/1/2018	Connecticut	284
7/1/2018	Connecticut	279
8/1/2018	Connecticut	274
9/1/2018	Connecticut	255
10/1/2018	Connecticut	241
11/1/2018	Connecticut	243
12/1/2018	Connecticut	255
1/1/2019	Connecticut	232
2/1/2019	Connecticut	226
3/1/2019	Connecticut	239
4/1/2019	Connecticut	249
5/1/2019	Connecticut	272
6/1/2019	Connecticut	286
7/1/2019	Connecticut	280
8/1/2019	Connecticut	277
9/1/2019	Connecticut	258
10/1/2019	Connecticut	250
11/1/2019	Connecticut	258
12/1/2019	Connecticut	263
1/1/2020	Connecticut	258
2/1/2020	Connecticut	242
3/1/2020	Connecticut	264
4/1/2020	Connecticut	278
5/1/2020	Connecticut	290
6/1/2020	Connecticut	304
7/1/2020	Connecticut	326
8/1/2020	Connecticut	342
9/1/2020	Connecticut	333
10/1/2020	Connecticut	327
11/1/2020	Connecticut	316
12/1/2020	Connecticut	324
1/1/2021	Connecticut	316
2/1/2021	Connecticut	315
3/1/2021	Connecticut	313
4/1/2021	Connecticut	329
5/1/2021	Connecticut	344
6/1/2021	Connecticut	378
7/1/2021	Connecticut	370
8/1/2021	Connecticut	352
9/1/2021	Connecticut	333
10/1/2021	Connecticut	325
11/1/2021	Connecticut	332
12/1/2021	Connecticut	335
1/1/2022	Connecticut	321
2/1/2022	Connecticut	316
3/1/2022	Connecticut	334
4/1/2022	Connecticut	353
5/1/2022	Connecticut	369
6/1/2022	Connecticut	397
7/1/2022	Connecticut	397
8/1/2022	Connecticut	389
9/1/2022	Connecticut	366
10/1/2022	Connecticut	360
11/1/2022	Connecticut	354
12/1/2022	Connecticut	336
1/1/2023	Connecticut	333
2/1/2023	Connecticut	331
3/1/2023	Connecticut	350
2/1/2012	Columbia	394
3/1/2012	Columbia	396
4/1/2012	Columbia	438
5/1/2012	Columbia	435
6/1/2012	Columbia	446
7/1/2012	Columbia	443
8/1/2012	Columbia	433
9/1/2012	Columbia	420
10/1/2012	Columbia	434
11/1/2012	Columbia	443
12/1/2012	Columbia	449
1/1/2013	Columbia	421
2/1/2013	Columbia	435
3/1/2013	Columbia	460
4/1/2013	Columbia	463
5/1/2013	Columbia	480
6/1/2013	Columbia	525
7/1/2013	Columbia	515
8/1/2013	Columbia	455
9/1/2013	Columbia	450
10/1/2013	Columbia	450
11/1/2013	Columbia	490
12/1/2013	Columbia	475
1/1/2014	Columbia	443
2/1/2014	Columbia	468
3/1/2014	Columbia	474
4/1/2014	Columbia	500
5/1/2014	Columbia	525
6/1/2014	Columbia	525
7/1/2014	Columbia	526
8/1/2014	Columbia	470
9/1/2014	Columbia	465
10/1/2014	Columbia	492
11/1/2014	Columbia	503
12/1/2014	Columbia	502
1/1/2015	Columbia	484
2/1/2015	Columbia	485
3/1/2015	Columbia	500
4/1/2015	Columbia	516
5/1/2015	Columbia	550
6/1/2015	Columbia	549
7/1/2015	Columbia	545
8/1/2015	Columbia	515
9/1/2015	Columbia	515
10/1/2015	Columbia	506
11/1/2015	Columbia	538
12/1/2015	Columbia	509
1/1/2016	Columbia	490
2/1/2016	Columbia	540
3/1/2016	Columbia	490
4/1/2016	Columbia	525
5/1/2016	Columbia	580
6/1/2016	Columbia	555
7/1/2016	Columbia	573
8/1/2016	Columbia	578
9/1/2016	Columbia	530
10/1/2016	Columbia	540
11/1/2016	Columbia	549
12/1/2016	Columbia	550
1/1/2017	Columbia	540
2/1/2017	Columbia	515
3/1/2017	Columbia	545
4/1/2017	Columbia	528
5/1/2017	Columbia	595
6/1/2017	Columbia	579
7/1/2017	Columbia	570
8/1/2017	Columbia	541
9/1/2017	Columbia	501
10/1/2017	Columbia	550
11/1/2017	Columbia	548
12/1/2017	Columbia	560
1/1/2018	Columbia	500
2/1/2018	Columbia	530
3/1/2018	Columbia	550
4/1/2018	Columbia	588
5/1/2018	Columbia	592
6/1/2018	Columbia	603
7/1/2018	Columbia	570
8/1/2018	Columbia	550
9/1/2018	Columbia	517
10/1/2018	Columbia	585
11/1/2018	Columbia	580
12/1/2018	Columbia	575
1/1/2019	Columbia	530
2/1/2019	Columbia	575
3/1/2019	Columbia	570
4/1/2019	Columbia	590
5/1/2019	Columbia	594
6/1/2019	Columbia	610
7/1/2019	Columbia	583
8/1/2019	Columbia	575
9/1/2019	Columbia	575
10/1/2019	Columbia	575
11/1/2019	Columbia	620
12/1/2019	Columbia	625
1/1/2020	Columbia	550
2/1/2020	Columbia	585
3/1/2020	Columbia	610
4/1/2020	Columbia	619
5/1/2020	Columbia	650
6/1/2020	Columbia	620
7/1/2020	Columbia	640
8/1/2020	Columbia	650
9/1/2020	Columbia	645
10/1/2020	Columbia	675
11/1/2020	Columbia	680
12/1/2020	Columbia	638
1/1/2021	Columbia	615
2/1/2021	Columbia	635
3/1/2021	Columbia	635
4/1/2021	Columbia	651
5/1/2021	Columbia	689
6/1/2021	Columbia	708
7/1/2021	Columbia	675
8/1/2021	Columbia	660
9/1/2021	Columbia	615
10/1/2021	Columbia	706
11/1/2021	Columbia	728
12/1/2021	Columbia	675
1/1/2022	Columbia	645
2/1/2022	Columbia	659
3/1/2022	Columbia	665
4/1/2022	Columbia	701
5/1/2022	Columbia	650
6/1/2022	Columbia	725
7/1/2022	Columbia	648
8/1/2022	Columbia	653
9/1/2022	Columbia	620
10/1/2022	Columbia	655
11/1/2022	Columbia	648
12/1/2022	Columbia	630
1/1/2023	Columbia	550
2/1/2023	Columbia	615
3/1/2023	Columbia	641
2/1/2012	Colorado	210
3/1/2012	Colorado	228
4/1/2012	Colorado	236
5/1/2012	Colorado	250
6/1/2012	Colorado	256
7/1/2012	Colorado	245
8/1/2012	Colorado	241
9/1/2012	Colorado	246
10/1/2012	Colorado	246
11/1/2012	Colorado	241
12/1/2012	Colorado	252
1/1/2013	Colorado	241
2/1/2013	Colorado	244
3/1/2013	Colorado	257
4/1/2013	Colorado	266
5/1/2013	Colorado	268
6/1/2013	Colorado	269
7/1/2013	Colorado	270
8/1/2013	Colorado	266
9/1/2013	Colorado	270
10/1/2013	Colorado	262
11/1/2013	Colorado	264
12/1/2013	Colorado	260
1/1/2014	Colorado	258
2/1/2014	Colorado	269
3/1/2014	Colorado	273
4/1/2014	Colorado	288
5/1/2014	Colorado	289
6/1/2014	Colorado	288
7/1/2014	Colorado	285
8/1/2014	Colorado	284
9/1/2014	Colorado	283
10/1/2014	Colorado	285
11/1/2014	Colorado	291
12/1/2014	Colorado	299
1/1/2015	Colorado	304
2/1/2015	Colorado	312
3/1/2015	Colorado	314
4/1/2015	Colorado	318
5/1/2015	Colorado	324
6/1/2015	Colorado	324
7/1/2015	Colorado	316
8/1/2015	Colorado	316
9/1/2015	Colorado	323
10/1/2015	Colorado	312
11/1/2015	Colorado	320
12/1/2015	Colorado	324
1/1/2016	Colorado	317
2/1/2016	Colorado	329
3/1/2016	Colorado	344
4/1/2016	Colorado	348
5/1/2016	Colorado	349
6/1/2016	Colorado	363
7/1/2016	Colorado	349
8/1/2016	Colorado	349
9/1/2016	Colorado	350
10/1/2016	Colorado	350
11/1/2016	Colorado	352
12/1/2016	Colorado	358
1/1/2017	Colorado	353
2/1/2017	Colorado	352
3/1/2017	Colorado	374
4/1/2017	Colorado	382
5/1/2017	Colorado	387
6/1/2017	Colorado	391
7/1/2017	Colorado	375
8/1/2017	Colorado	388
9/1/2017	Colorado	377
10/1/2017	Colorado	388
11/1/2017	Colorado	376
12/1/2017	Colorado	386
1/1/2018	Colorado	391
2/1/2018	Colorado	394
3/1/2018	Colorado	401
4/1/2018	Colorado	417
5/1/2018	Colorado	417
6/1/2018	Colorado	414
7/1/2018	Colorado	406
8/1/2018	Colorado	407
9/1/2018	Colorado	407
10/1/2018	Colorado	404
11/1/2018	Colorado	395
12/1/2018	Colorado	400
1/1/2019	Colorado	401
2/1/2019	Colorado	390
3/1/2019	Colorado	400
4/1/2019	Colorado	407
5/1/2019	Colorado	414
6/1/2019	Colorado	412
7/1/2019	Colorado	407
8/1/2019	Colorado	414
9/1/2019	Colorado	414
10/1/2019	Colorado	412
11/1/2019	Colorado	409
12/1/2019	Colorado	413
1/1/2020	Colorado	410
2/1/2020	Colorado	416
3/1/2020	Colorado	429
4/1/2020	Colorado	421
5/1/2020	Colorado	418
6/1/2020	Colorado	426
7/1/2020	Colorado	447
8/1/2020	Colorado	474
9/1/2020	Colorado	492
10/1/2020	Colorado	493
11/1/2020	Colorado	478
12/1/2020	Colorado	470
1/1/2021	Colorado	460
2/1/2021	Colorado	474
3/1/2021	Colorado	495
4/1/2021	Colorado	525
5/1/2021	Colorado	527
6/1/2021	Colorado	527
7/1/2021	Colorado	530
8/1/2021	Colorado	532
9/1/2021	Colorado	540
10/1/2021	Colorado	550
11/1/2021	Colorado	556
12/1/2021	Colorado	559
1/1/2022	Colorado	542
2/1/2022	Colorado	563
3/1/2022	Colorado	580
4/1/2022	Colorado	618
5/1/2022	Colorado	605
6/1/2022	Colorado	601
